"Notes"	"Cause of death"	"Cause of death Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Oesophageal obstruction"	"K22.2"	"Maryland"	"24"	"2020 "	"2020"	11	6055802	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Massachusetts"	"25"	"2020 "	"2020"	14	6893574	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Michigan"	"26"	"2020 "	"2020"	21	9966555	0.2
	"Oesophageal obstruction"	"K22.2"	"New York"	"36"	"2020 "	"2020"	25	19336776	0.1
	"Oesophageal obstruction"	"K22.2"	"North Carolina"	"37"	"2020 "	"2020"	19	10600823	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Ohio"	"39"	"2020 "	"2020"	15	11693217	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Oregon"	"41"	"2020 "	"2020"	13	4241507	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Pennsylvania"	"42"	"2020 "	"2020"	20	12783254	0.2
	"Oesophageal obstruction"	"K22.2"	"Tennessee"	"47"	"2020 "	"2020"	10	6886834	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Texas"	"48"	"2020 "	"2020"	31	29360759	0.1
	"Oesophageal obstruction"	"K22.2"	"Washington"	"53"	"2020 "	"2020"	20	7693612	0.3
	"Perforation of oesophagus"	"K22.3"	"California"	"06"	"2020 "	"2020"	13	39368078	Unreliable
	"Perforation of oesophagus"	"K22.3"	"Florida"	"12"	"2020 "	"2020"	12	21733312	Unreliable
	"Perforation of oesophagus"	"K22.3"	"Georgia"	"13"	"2020 "	"2020"	12	10710017	Unreliable
	"Perforation of oesophagus"	"K22.3"	"Michigan"	"26"	"2020 "	"2020"	14	9966555	Unreliable
	"Perforation of oesophagus"	"K22.3"	"New York"	"36"	"2020 "	"2020"	10	19336776	Unreliable
	"Perforation of oesophagus"	"K22.3"	"Ohio"	"39"	"2020 "	"2020"	11	11693217	Unreliable
	"Perforation of oesophagus"	"K22.3"	"Pennsylvania"	"42"	"2020 "	"2020"	12	12783254	Unreliable
	"Perforation of oesophagus"	"K22.3"	"Texas"	"48"	"2020 "	"2020"	16	29360759	Unreliable
	"Dyskinesia of oesophagus"	"K22.4"	"California"	"06"	"2020 "	"2020"	12	39368078	Unreliable
	"Dyskinesia of oesophagus"	"K22.4"	"Ohio"	"39"	"2020 "	"2020"	10	11693217	Unreliable
	"Dyskinesia of oesophagus"	"K22.4"	"Texas"	"48"	"2020 "	"2020"	11	29360759	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"California"	"06"	"2020 "	"2020"	14	39368078	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Florida"	"12"	"2020 "	"2020"	11	21733312	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Illinois"	"17"	"2020 "	"2020"	12	12587530	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Indiana"	"18"	"2020 "	"2020"	15	6754953	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Michigan"	"26"	"2020 "	"2020"	13	9966555	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Minnesota"	"27"	"2020 "	"2020"	10	5657342	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"New York"	"36"	"2020 "	"2020"	16	19336776	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Ohio"	"39"	"2020 "	"2020"	13	11693217	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Oregon"	"41"	"2020 "	"2020"	12	4241507	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Pennsylvania"	"42"	"2020 "	"2020"	10	12783254	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Texas"	"48"	"2020 "	"2020"	19	29360759	Unreliable
	"Other specified diseases of oesophagus"	"K22.8"	"Washington"	"53"	"2020 "	"2020"	12	7693612	Unreliable
	"Disease of oesophagus, unspecified"	"K22.9"	"California"	"06"	"2020 "	"2020"	13	39368078	Unreliable
	"Disease of oesophagus, unspecified"	"K22.9"	"Texas"	"48"	"2020 "	"2020"	12	29360759	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Arizona"	"04"	"2020 "	"2020"	10	7421401	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"California"	"06"	"2020 "	"2020"	84	39368078	0.2
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Florida"	"12"	"2020 "	"2020"	34	21733312	0.2
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Illinois"	"17"	"2020 "	"2020"	13	12587530	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Michigan"	"26"	"2020 "	"2020"	19	9966555	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Minnesota"	"27"	"2020 "	"2020"	12	5657342	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"New York"	"36"	"2020 "	"2020"	37	19336776	0.2
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Ohio"	"39"	"2020 "	"2020"	17	11693217	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Oregon"	"41"	"2020 "	"2020"	13	4241507	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Pennsylvania"	"42"	"2020 "	"2020"	15	12783254	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"South Carolina"	"45"	"2020 "	"2020"	13	5218040	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Tennessee"	"47"	"2020 "	"2020"	15	6886834	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Texas"	"48"	"2020 "	"2020"	36	29360759	0.1
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Washington"	"53"	"2020 "	"2020"	21	7693612	0.3
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Alabama"	"01"	"2020 "	"2020"	13	4921532	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Arizona"	"04"	"2020 "	"2020"	15	7421401	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"California"	"06"	"2020 "	"2020"	60	39368078	0.2
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Florida"	"12"	"2020 "	"2020"	34	21733312	0.2
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Georgia"	"13"	"2020 "	"2020"	11	10710017	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Illinois"	"17"	"2020 "	"2020"	14	12587530	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Michigan"	"26"	"2020 "	"2020"	16	9966555	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Minnesota"	"27"	"2020 "	"2020"	10	5657342	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"New Jersey"	"34"	"2020 "	"2020"	11	8882371	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"New York"	"36"	"2020 "	"2020"	21	19336776	0.1
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"North Carolina"	"37"	"2020 "	"2020"	20	10600823	0.2
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Ohio"	"39"	"2020 "	"2020"	21	11693217	0.2
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Pennsylvania"	"42"	"2020 "	"2020"	22	12783254	0.2
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Tennessee"	"47"	"2020 "	"2020"	18	6886834	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Texas"	"48"	"2020 "	"2020"	38	29360759	0.1
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Wisconsin"	"55"	"2020 "	"2020"	15	5832655	Unreliable
	"Gastric ulcer, unspecified as acute or chronic, without haemorrhage or perforation"	"K25.9"	"California"	"06"	"2020 "	"2020"	27	39368078	0.1
	"Gastric ulcer, unspecified as acute or chronic, without haemorrhage or perforation"	"K25.9"	"Florida"	"12"	"2020 "	"2020"	10	21733312	Unreliable
	"Gastric ulcer, unspecified as acute or chronic, without haemorrhage or perforation"	"K25.9"	"Ohio"	"39"	"2020 "	"2020"	10	11693217	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Arizona"	"04"	"2020 "	"2020"	17	7421401	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"California"	"06"	"2020 "	"2020"	117	39368078	0.3
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Colorado"	"08"	"2020 "	"2020"	12	5807719	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Florida"	"12"	"2020 "	"2020"	49	21733312	0.2
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Georgia"	"13"	"2020 "	"2020"	13	10710017	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Illinois"	"17"	"2020 "	"2020"	21	12587530	0.2
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Indiana"	"18"	"2020 "	"2020"	11	6754953	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Michigan"	"26"	"2020 "	"2020"	20	9966555	0.2
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Minnesota"	"27"	"2020 "	"2020"	22	5657342	0.4
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Missouri"	"29"	"2020 "	"2020"	15	6151548	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Nevada"	"32"	"2020 "	"2020"	12	3138259	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"New Jersey"	"34"	"2020 "	"2020"	10	8882371	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"New York"	"36"	"2020 "	"2020"	40	19336776	0.2
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"North Carolina"	"37"	"2020 "	"2020"	23	10600823	0.2
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Ohio"	"39"	"2020 "	"2020"	22	11693217	0.2
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Oklahoma"	"40"	"2020 "	"2020"	13	3980783	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Oregon"	"41"	"2020 "	"2020"	21	4241507	0.5
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Pennsylvania"	"42"	"2020 "	"2020"	18	12783254	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"South Carolina"	"45"	"2020 "	"2020"	13	5218040	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Tennessee"	"47"	"2020 "	"2020"	22	6886834	0.3
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Texas"	"48"	"2020 "	"2020"	55	29360759	0.2
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Virginia"	"51"	"2020 "	"2020"	16	8590563	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Washington"	"53"	"2020 "	"2020"	30	7693612	0.4
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Wisconsin"	"55"	"2020 "	"2020"	19	5832655	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Alabama"	"01"	"2020 "	"2020"	12	4921532	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Arizona"	"04"	"2020 "	"2020"	18	7421401	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Arkansas"	"05"	"2020 "	"2020"	11	3030522	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"California"	"06"	"2020 "	"2020"	76	39368078	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Colorado"	"08"	"2020 "	"2020"	18	5807719	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Connecticut"	"09"	"2020 "	"2020"	13	3557006	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Florida"	"12"	"2020 "	"2020"	49	21733312	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Georgia"	"13"	"2020 "	"2020"	17	10710017	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Illinois"	"17"	"2020 "	"2020"	29	12587530	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Indiana"	"18"	"2020 "	"2020"	17	6754953	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Iowa"	"19"	"2020 "	"2020"	10	3163561	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Kentucky"	"21"	"2020 "	"2020"	11	4477251	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Maryland"	"24"	"2020 "	"2020"	18	6055802	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Massachusetts"	"25"	"2020 "	"2020"	13	6893574	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Michigan"	"26"	"2020 "	"2020"	24	9966555	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Mississippi"	"28"	"2020 "	"2020"	12	2966786	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Missouri"	"29"	"2020 "	"2020"	21	6151548	0.3
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"New Jersey"	"34"	"2020 "	"2020"	13	8882371	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"New York"	"36"	"2020 "	"2020"	62	19336776	0.3
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"North Carolina"	"37"	"2020 "	"2020"	21	10600823	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Ohio"	"39"	"2020 "	"2020"	39	11693217	0.3
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Oklahoma"	"40"	"2020 "	"2020"	10	3980783	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Oregon"	"41"	"2020 "	"2020"	20	4241507	0.5
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Pennsylvania"	"42"	"2020 "	"2020"	31	12783254	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"South Carolina"	"45"	"2020 "	"2020"	13	5218040	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Tennessee"	"47"	"2020 "	"2020"	20	6886834	0.3
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Texas"	"48"	"2020 "	"2020"	48	29360759	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Virginia"	"51"	"2020 "	"2020"	17	8590563	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Washington"	"53"	"2020 "	"2020"	33	7693612	0.4
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Wisconsin"	"55"	"2020 "	"2020"	11	5832655	Unreliable
	"Duodenal ulcer, chronic or unspecified with both haemorrhage and perforation"	"K26.6"	"California"	"06"	"2020 "	"2020"	12	39368078	Unreliable
	"Duodenal ulcer, unspecified as acute or chronic, without haemorrhage or perforation"	"K26.9"	"California"	"06"	"2020 "	"2020"	16	39368078	Unreliable
	"Duodenal ulcer, unspecified as acute or chronic, without haemorrhage or perforation"	"K26.9"	"New York"	"36"	"2020 "	"2020"	11	19336776	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Arizona"	"04"	"2020 "	"2020"	19	7421401	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"California"	"06"	"2020 "	"2020"	75	39368078	0.2
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Florida"	"12"	"2020 "	"2020"	23	21733312	0.1
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Illinois"	"17"	"2020 "	"2020"	11	12587530	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"New York"	"36"	"2020 "	"2020"	35	19336776	0.2
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Ohio"	"39"	"2020 "	"2020"	17	11693217	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Pennsylvania"	"42"	"2020 "	"2020"	14	12783254	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Tennessee"	"47"	"2020 "	"2020"	13	6886834	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Texas"	"48"	"2020 "	"2020"	35	29360759	0.1
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Washington"	"53"	"2020 "	"2020"	13	7693612	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with perforation"	"K27.5"	"California"	"06"	"2020 "	"2020"	21	39368078	0.1
	"Peptic ulcer, site unspecified, chronic or unspecified with perforation"	"K27.5"	"Tennessee"	"47"	"2020 "	"2020"	10	6886834	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with perforation"	"K27.5"	"Texas"	"48"	"2020 "	"2020"	20	29360759	0.1
	"Peptic ulcer, site unspecified, unspecified as acute or chronic, without haemorrhage or perforation"	"K27.9"	"California"	"06"	"2020 "	"2020"	16	39368078	Unreliable
	"Gastritis, unspecified"	"K29.7"	"California"	"06"	"2020 "	"2020"	11	39368078	Unreliable
	"Gastritis, unspecified"	"K29.7"	"Washington"	"53"	"2020 "	"2020"	10	7693612	Unreliable
	"Adult hypertrophic pyloric stenosis"	"K31.1"	"California"	"06"	"2020 "	"2020"	10	39368078	Unreliable
	"Adult hypertrophic pyloric stenosis"	"K31.1"	"Texas"	"48"	"2020 "	"2020"	11	29360759	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Arizona"	"04"	"2020 "	"2020"	11	7421401	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"California"	"06"	"2020 "	"2020"	33	39368078	0.1
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Connecticut"	"09"	"2020 "	"2020"	10	3557006	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Florida"	"12"	"2020 "	"2020"	32	21733312	0.1
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Georgia"	"13"	"2020 "	"2020"	16	10710017	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Illinois"	"17"	"2020 "	"2020"	16	12587530	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Indiana"	"18"	"2020 "	"2020"	10	6754953	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Maryland"	"24"	"2020 "	"2020"	13	6055802	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Massachusetts"	"25"	"2020 "	"2020"	11	6893574	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Michigan"	"26"	"2020 "	"2020"	10	9966555	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Mississippi"	"28"	"2020 "	"2020"	10	2966786	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Missouri"	"29"	"2020 "	"2020"	16	6151548	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"New Jersey"	"34"	"2020 "	"2020"	13	8882371	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"New York"	"36"	"2020 "	"2020"	20	19336776	0.1
	"Other specified diseases of stomach and duodenum"	"K31.8"	"North Carolina"	"37"	"2020 "	"2020"	12	10600823	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Ohio"	"39"	"2020 "	"2020"	17	11693217	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Oregon"	"41"	"2020 "	"2020"	12	4241507	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Pennsylvania"	"42"	"2020 "	"2020"	28	12783254	0.2
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Tennessee"	"47"	"2020 "	"2020"	12	6886834	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Texas"	"48"	"2020 "	"2020"	28	29360759	0.1
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Washington"	"53"	"2020 "	"2020"	14	7693612	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Wisconsin"	"55"	"2020 "	"2020"	11	5832655	Unreliable
	"Disease of stomach and duodenum, unspecified"	"K31.9"	"California"	"06"	"2020 "	"2020"	19	39368078	Unreliable
	"Disease of stomach and duodenum, unspecified"	"K31.9"	"Florida"	"12"	"2020 "	"2020"	14	21733312	Unreliable
	"Disease of stomach and duodenum, unspecified"	"K31.9"	"Illinois"	"17"	"2020 "	"2020"	10	12587530	Unreliable
	"Disease of stomach and duodenum, unspecified"	"K31.9"	"Michigan"	"26"	"2020 "	"2020"	10	9966555	Unreliable
	"Disease of stomach and duodenum, unspecified"	"K31.9"	"New York"	"36"	"2020 "	"2020"	16	19336776	Unreliable
	"Disease of stomach and duodenum, unspecified"	"K31.9"	"South Carolina"	"45"	"2020 "	"2020"	12	5218040	Unreliable
	"Disease of stomach and duodenum, unspecified"	"K31.9"	"Texas"	"48"	"2020 "	"2020"	20	29360759	0.1
	"Acute appendicitis, other and unspecified"	"K35.8"	"California"	"06"	"2020 "	"2020"	35	39368078	0.1
	"Acute appendicitis, other and unspecified"	"K35.8"	"Florida"	"12"	"2020 "	"2020"	18	21733312	Unreliable
	"Acute appendicitis, other and unspecified"	"K35.8"	"Georgia"	"13"	"2020 "	"2020"	11	10710017	Unreliable
	"Acute appendicitis, other and unspecified"	"K35.8"	"Illinois"	"17"	"2020 "	"2020"	11	12587530	Unreliable
	"Acute appendicitis, other and unspecified"	"K35.8"	"New York"	"36"	"2020 "	"2020"	25	19336776	0.1
	"Acute appendicitis, other and unspecified"	"K35.8"	"Ohio"	"39"	"2020 "	"2020"	11	11693217	Unreliable
	"Acute appendicitis, other and unspecified"	"K35.8"	"Pennsylvania"	"42"	"2020 "	"2020"	15	12783254	Unreliable
	"Acute appendicitis, other and unspecified"	"K35.8"	"Texas"	"48"	"2020 "	"2020"	16	29360759	Unreliable
	"Acute appendicitis, other and unspecified"	"K35.8"	"Virginia"	"51"	"2020 "	"2020"	12	8590563	Unreliable
	"Unspecified appendicitis"	"K37"	"California"	"06"	"2020 "	"2020"	10	39368078	Unreliable
	"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene"	"K40.3"	"California"	"06"	"2020 "	"2020"	37	39368078	0.1
	"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene"	"K40.3"	"Connecticut"	"09"	"2020 "	"2020"	11	3557006	Unreliable
	"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene"	"K40.3"	"Florida"	"12"	"2020 "	"2020"	15	21733312	Unreliable
	"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene"	"K40.3"	"Michigan"	"26"	"2020 "	"2020"	12	9966555	Unreliable
	"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene"	"K40.3"	"New Jersey"	"34"	"2020 "	"2020"	10	8882371	Unreliable
