"Notes"	"Cause of death"	"Cause of death Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Malignant neoplasm without specification of site"	"C80"	"Alaska"	"02"	"2020 "	"2020"	83	731158	11.4
	"Malignant neoplasm without specification of site"	"C80"	"Arizona"	"04"	"2020 "	"2020"	560	7421401	7.5
	"Malignant neoplasm without specification of site"	"C80"	"Arkansas"	"05"	"2020 "	"2020"	222	3030522	7.3
	"Malignant neoplasm without specification of site"	"C80"	"California"	"06"	"2020 "	"2020"	2357	39368078	6.0
	"Malignant neoplasm without specification of site"	"C80"	"Colorado"	"08"	"2020 "	"2020"	435	5807719	7.5
	"Malignant neoplasm without specification of site"	"C80"	"Connecticut"	"09"	"2020 "	"2020"	387	3557006	10.9
	"Malignant neoplasm without specification of site"	"C80"	"Delaware"	"10"	"2020 "	"2020"	99	986809	10.0
	"Malignant neoplasm without specification of site"	"C80"	"District of Columbia"	"11"	"2020 "	"2020"	60	712816	8.4
	"Malignant neoplasm without specification of site"	"C80"	"Florida"	"12"	"2020 "	"2020"	2015	21733312	9.3
	"Malignant neoplasm without specification of site"	"C80"	"Georgia"	"13"	"2020 "	"2020"	781	10710017	7.3
	"Malignant neoplasm without specification of site"	"C80"	"Hawaii"	"15"	"2020 "	"2020"	126	1407006	9.0
	"Malignant neoplasm without specification of site"	"C80"	"Idaho"	"16"	"2020 "	"2020"	155	1826913	8.5
	"Malignant neoplasm without specification of site"	"C80"	"Illinois"	"17"	"2020 "	"2020"	1214	12587530	9.6
	"Malignant neoplasm without specification of site"	"C80"	"Indiana"	"18"	"2020 "	"2020"	466	6754953	6.9
	"Malignant neoplasm without specification of site"	"C80"	"Iowa"	"19"	"2020 "	"2020"	337	3163561	10.7
	"Malignant neoplasm without specification of site"	"C80"	"Kansas"	"20"	"2020 "	"2020"	252	2913805	8.6
	"Malignant neoplasm without specification of site"	"C80"	"Kentucky"	"21"	"2020 "	"2020"	597	4477251	13.3
	"Malignant neoplasm without specification of site"	"C80"	"Louisiana"	"22"	"2020 "	"2020"	382	4645318	8.2
	"Malignant neoplasm without specification of site"	"C80"	"Maine"	"23"	"2020 "	"2020"	152	1350141	11.3
	"Malignant neoplasm without specification of site"	"C80"	"Maryland"	"24"	"2020 "	"2020"	513	6055802	8.5
	"Malignant neoplasm without specification of site"	"C80"	"Massachusetts"	"25"	"2020 "	"2020"	718	6893574	10.4
	"Malignant neoplasm without specification of site"	"C80"	"Michigan"	"26"	"2020 "	"2020"	1037	9966555	10.4
	"Malignant neoplasm without specification of site"	"C80"	"Minnesota"	"27"	"2020 "	"2020"	492	5657342	8.7
	"Malignant neoplasm without specification of site"	"C80"	"Mississippi"	"28"	"2020 "	"2020"	225	2966786	7.6
	"Malignant neoplasm without specification of site"	"C80"	"Missouri"	"29"	"2020 "	"2020"	755	6151548	12.3
	"Malignant neoplasm without specification of site"	"C80"	"Montana"	"30"	"2020 "	"2020"	144	1080577	13.3
	"Malignant neoplasm without specification of site"	"C80"	"Nebraska"	"31"	"2020 "	"2020"	166	1937552	8.6
	"Malignant neoplasm without specification of site"	"C80"	"Nevada"	"32"	"2020 "	"2020"	253	3138259	8.1
	"Malignant neoplasm without specification of site"	"C80"	"New Hampshire"	"33"	"2020 "	"2020"	183	1366275	13.4
	"Malignant neoplasm without specification of site"	"C80"	"New Jersey"	"34"	"2020 "	"2020"	855	8882371	9.6
	"Malignant neoplasm without specification of site"	"C80"	"New Mexico"	"35"	"2020 "	"2020"	205	2106319	9.7
	"Malignant neoplasm without specification of site"	"C80"	"New York"	"36"	"2020 "	"2020"	2002	19336776	10.4
	"Malignant neoplasm without specification of site"	"C80"	"North Carolina"	"37"	"2020 "	"2020"	1090	10600823	10.3
	"Malignant neoplasm without specification of site"	"C80"	"North Dakota"	"38"	"2020 "	"2020"	94	765309	12.3
	"Malignant neoplasm without specification of site"	"C80"	"Ohio"	"39"	"2020 "	"2020"	1349	11693217	11.5
	"Malignant neoplasm without specification of site"	"C80"	"Oklahoma"	"40"	"2020 "	"2020"	328	3980783	8.2
	"Malignant neoplasm without specification of site"	"C80"	"Oregon"	"41"	"2020 "	"2020"	401	4241507	9.5
	"Malignant neoplasm without specification of site"	"C80"	"Pennsylvania"	"42"	"2020 "	"2020"	1620	12783254	12.7
	"Malignant neoplasm without specification of site"	"C80"	"Rhode Island"	"44"	"2020 "	"2020"	123	1057125	11.6
	"Malignant neoplasm without specification of site"	"C80"	"South Carolina"	"45"	"2020 "	"2020"	463	5218040	8.9
	"Malignant neoplasm without specification of site"	"C80"	"South Dakota"	"46"	"2020 "	"2020"	93	892717	10.4
	"Malignant neoplasm without specification of site"	"C80"	"Tennessee"	"47"	"2020 "	"2020"	609	6886834	8.8
	"Malignant neoplasm without specification of site"	"C80"	"Texas"	"48"	"2020 "	"2020"	1410	29360759	4.8
	"Malignant neoplasm without specification of site"	"C80"	"Utah"	"49"	"2020 "	"2020"	157	3249879	4.8
	"Malignant neoplasm without specification of site"	"C80"	"Vermont"	"50"	"2020 "	"2020"	68	623347	10.9
	"Malignant neoplasm without specification of site"	"C80"	"Virginia"	"51"	"2020 "	"2020"	727	8590563	8.5
	"Malignant neoplasm without specification of site"	"C80"	"Washington"	"53"	"2020 "	"2020"	615	7693612	8.0
	"Malignant neoplasm without specification of site"	"C80"	"West Virginia"	"54"	"2020 "	"2020"	248	1784787	13.9
	"Malignant neoplasm without specification of site"	"C80"	"Wisconsin"	"55"	"2020 "	"2020"	670	5832655	11.5
	"Malignant neoplasm without specification of site"	"C80"	"Wyoming"	"56"	"2020 "	"2020"	51	582328	8.8
	"Hodgkin disease, unspecified"	"C81.9"	"Alabama"	"01"	"2020 "	"2020"	17	4921532	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Arizona"	"04"	"2020 "	"2020"	18	7421401	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"California"	"06"	"2020 "	"2020"	127	39368078	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Colorado"	"08"	"2020 "	"2020"	15	5807719	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Connecticut"	"09"	"2020 "	"2020"	12	3557006	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Florida"	"12"	"2020 "	"2020"	62	21733312	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Georgia"	"13"	"2020 "	"2020"	28	10710017	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Illinois"	"17"	"2020 "	"2020"	27	12587530	0.2
	"Hodgkin disease, unspecified"	"C81.9"	"Indiana"	"18"	"2020 "	"2020"	23	6754953	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Kansas"	"20"	"2020 "	"2020"	10	2913805	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Kentucky"	"21"	"2020 "	"2020"	14	4477251	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Louisiana"	"22"	"2020 "	"2020"	19	4645318	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Maryland"	"24"	"2020 "	"2020"	20	6055802	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Massachusetts"	"25"	"2020 "	"2020"	21	6893574	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Michigan"	"26"	"2020 "	"2020"	30	9966555	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Minnesota"	"27"	"2020 "	"2020"	10	5657342	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Mississippi"	"28"	"2020 "	"2020"	10	2966786	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Missouri"	"29"	"2020 "	"2020"	33	6151548	0.5
	"Hodgkin disease, unspecified"	"C81.9"	"Nevada"	"32"	"2020 "	"2020"	12	3138259	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"New Jersey"	"34"	"2020 "	"2020"	17	8882371	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"New York"	"36"	"2020 "	"2020"	54	19336776	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"North Carolina"	"37"	"2020 "	"2020"	22	10600823	0.2
	"Hodgkin disease, unspecified"	"C81.9"	"Ohio"	"39"	"2020 "	"2020"	42	11693217	0.4
	"Hodgkin disease, unspecified"	"C81.9"	"Oklahoma"	"40"	"2020 "	"2020"	12	3980783	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Oregon"	"41"	"2020 "	"2020"	16	4241507	Unreliable
	"Hodgkin disease, unspecified"	"C81.9"	"Pennsylvania"	"42"	"2020 "	"2020"	45	12783254	0.4
	"Hodgkin disease, unspecified"	"C81.9"	"South Carolina"	"45"	"2020 "	"2020"	23	5218040	0.4
	"Hodgkin disease, unspecified"	"C81.9"	"Tennessee"	"47"	"2020 "	"2020"	23	6886834	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Texas"	"48"	"2020 "	"2020"	65	29360759	0.2
	"Hodgkin disease, unspecified"	"C81.9"	"Virginia"	"51"	"2020 "	"2020"	29	8590563	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Washington"	"53"	"2020 "	"2020"	24	7693612	0.3
	"Hodgkin disease, unspecified"	"C81.9"	"Wisconsin"	"55"	"2020 "	"2020"	18	5832655	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Alabama"	"01"	"2020 "	"2020"	14	4921532	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Arizona"	"04"	"2020 "	"2020"	18	7421401	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"California"	"06"	"2020 "	"2020"	81	39368078	0.2
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Colorado"	"08"	"2020 "	"2020"	15	5807719	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Florida"	"12"	"2020 "	"2020"	40	21733312	0.2
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Georgia"	"13"	"2020 "	"2020"	16	10710017	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Illinois"	"17"	"2020 "	"2020"	21	12587530	0.2
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Indiana"	"18"	"2020 "	"2020"	27	6754953	0.4
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Iowa"	"19"	"2020 "	"2020"	15	3163561	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Kentucky"	"21"	"2020 "	"2020"	13	4477251	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Maryland"	"24"	"2020 "	"2020"	11	6055802	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Massachusetts"	"25"	"2020 "	"2020"	19	6893574	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Michigan"	"26"	"2020 "	"2020"	34	9966555	0.3
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Minnesota"	"27"	"2020 "	"2020"	19	5657342	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Missouri"	"29"	"2020 "	"2020"	24	6151548	0.4
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"New Jersey"	"34"	"2020 "	"2020"	15	8882371	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"New York"	"36"	"2020 "	"2020"	41	19336776	0.2
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"North Carolina"	"37"	"2020 "	"2020"	26	10600823	0.2
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Ohio"	"39"	"2020 "	"2020"	41	11693217	0.4
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Oklahoma"	"40"	"2020 "	"2020"	17	3980783	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Oregon"	"41"	"2020 "	"2020"	12	4241507	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Pennsylvania"	"42"	"2020 "	"2020"	32	12783254	0.3
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"South Carolina"	"45"	"2020 "	"2020"	15	5218040	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Tennessee"	"47"	"2020 "	"2020"	19	6886834	Unreliable
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Texas"	"48"	"2020 "	"2020"	42	29360759	0.1
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Virginia"	"51"	"2020 "	"2020"	26	8590563	0.3
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Washington"	"53"	"2020 "	"2020"	24	7693612	0.3
	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	"Wisconsin"	"55"	"2020 "	"2020"	22	5832655	0.4
	"Non-Hodgkin lymphoma small cell (diffuse)"	"C83.0"	"California"	"06"	"2020 "	"2020"	14	39368078	Unreliable
	"Non-Hodgkin lymphoma small cell (diffuse)"	"C83.0"	"Texas"	"48"	"2020 "	"2020"	12	29360759	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Alabama"	"01"	"2020 "	"2020"	11	4921532	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Arizona"	"04"	"2020 "	"2020"	31	7421401	0.4
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Arkansas"	"05"	"2020 "	"2020"	14	3030522	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"California"	"06"	"2020 "	"2020"	105	39368078	0.3
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Colorado"	"08"	"2020 "	"2020"	18	5807719	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Connecticut"	"09"	"2020 "	"2020"	15	3557006	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Florida"	"12"	"2020 "	"2020"	86	21733312	0.4
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Georgia"	"13"	"2020 "	"2020"	30	10710017	0.3
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Illinois"	"17"	"2020 "	"2020"	40	12587530	0.3
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Indiana"	"18"	"2020 "	"2020"	41	6754953	0.6
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Iowa"	"19"	"2020 "	"2020"	15	3163561	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Kansas"	"20"	"2020 "	"2020"	15	2913805	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Kentucky"	"21"	"2020 "	"2020"	14	4477251	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Louisiana"	"22"	"2020 "	"2020"	14	4645318	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Maryland"	"24"	"2020 "	"2020"	29	6055802	0.5
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Massachusetts"	"25"	"2020 "	"2020"	25	6893574	0.4
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Michigan"	"26"	"2020 "	"2020"	45	9966555	0.5
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Minnesota"	"27"	"2020 "	"2020"	32	5657342	0.6
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Missouri"	"29"	"2020 "	"2020"	34	6151548	0.6
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Nevada"	"32"	"2020 "	"2020"	11	3138259	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"New Jersey"	"34"	"2020 "	"2020"	34	8882371	0.4
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"New York"	"36"	"2020 "	"2020"	54	19336776	0.3
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"North Carolina"	"37"	"2020 "	"2020"	42	10600823	0.4
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Ohio"	"39"	"2020 "	"2020"	50	11693217	0.4
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Oklahoma"	"40"	"2020 "	"2020"	19	3980783	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Oregon"	"41"	"2020 "	"2020"	34	4241507	0.8
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Pennsylvania"	"42"	"2020 "	"2020"	58	12783254	0.5
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"South Carolina"	"45"	"2020 "	"2020"	14	5218040	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Tennessee"	"47"	"2020 "	"2020"	33	6886834	0.5
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Texas"	"48"	"2020 "	"2020"	84	29360759	0.3
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Utah"	"49"	"2020 "	"2020"	10	3249879	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Virginia"	"51"	"2020 "	"2020"	40	8590563	0.5
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Washington"	"53"	"2020 "	"2020"	24	7693612	0.3
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"West Virginia"	"54"	"2020 "	"2020"	14	1784787	Unreliable
	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	"Wisconsin"	"55"	"2020 "	"2020"	36	5832655	0.6
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Alabama"	"01"	"2020 "	"2020"	47	4921532	1.0
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Arizona"	"04"	"2020 "	"2020"	93	7421401	1.3
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Arkansas"	"05"	"2020 "	"2020"	52	3030522	1.7
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"California"	"06"	"2020 "	"2020"	518	39368078	1.3
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Colorado"	"08"	"2020 "	"2020"	83	5807719	1.4
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Connecticut"	"09"	"2020 "	"2020"	43	3557006	1.2
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Delaware"	"10"	"2020 "	"2020"	15	986809	Unreliable
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Florida"	"12"	"2020 "	"2020"	266	21733312	1.2
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Georgia"	"13"	"2020 "	"2020"	93	10710017	0.9
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Hawaii"	"15"	"2020 "	"2020"	27	1407006	1.9
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Idaho"	"16"	"2020 "	"2020"	26	1826913	1.4
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Illinois"	"17"	"2020 "	"2020"	197	12587530	1.6
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Indiana"	"18"	"2020 "	"2020"	131	6754953	1.9
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Iowa"	"19"	"2020 "	"2020"	72	3163561	2.3
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Kansas"	"20"	"2020 "	"2020"	37	2913805	1.3
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Kentucky"	"21"	"2020 "	"2020"	94	4477251	2.1
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Louisiana"	"22"	"2020 "	"2020"	40	4645318	0.9
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Maine"	"23"	"2020 "	"2020"	22	1350141	1.6
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Maryland"	"24"	"2020 "	"2020"	78	6055802	1.3
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Massachusetts"	"25"	"2020 "	"2020"	93	6893574	1.3
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Michigan"	"26"	"2020 "	"2020"	178	9966555	1.8
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Minnesota"	"27"	"2020 "	"2020"	108	5657342	1.9
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Mississippi"	"28"	"2020 "	"2020"	23	2966786	0.8
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Missouri"	"29"	"2020 "	"2020"	110	6151548	1.8
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Montana"	"30"	"2020 "	"2020"	16	1080577	Unreliable
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Nebraska"	"31"	"2020 "	"2020"	25	1937552	1.3
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Nevada"	"32"	"2020 "	"2020"	27	3138259	0.9
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"New Hampshire"	"33"	"2020 "	"2020"	23	1366275	1.7
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"New Jersey"	"34"	"2020 "	"2020"	95	8882371	1.1
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"New Mexico"	"35"	"2020 "	"2020"	19	2106319	Unreliable
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"New York"	"36"	"2020 "	"2020"	292	19336776	1.5
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"North Carolina"	"37"	"2020 "	"2020"	181	10600823	1.7
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Ohio"	"39"	"2020 "	"2020"	183	11693217	1.6
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Oklahoma"	"40"	"2020 "	"2020"	71	3980783	1.8
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Oregon"	"41"	"2020 "	"2020"	91	4241507	2.1
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Pennsylvania"	"42"	"2020 "	"2020"	200	12783254	1.6
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Rhode Island"	"44"	"2020 "	"2020"	19	1057125	Unreliable
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"South Carolina"	"45"	"2020 "	"2020"	63	5218040	1.2
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"South Dakota"	"46"	"2020 "	"2020"	19	892717	Unreliable
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Tennessee"	"47"	"2020 "	"2020"	107	6886834	1.6
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Texas"	"48"	"2020 "	"2020"	322	29360759	1.1
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Utah"	"49"	"2020 "	"2020"	24	3249879	0.7
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Vermont"	"50"	"2020 "	"2020"	18	623347	Unreliable
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Virginia"	"51"	"2020 "	"2020"	123	8590563	1.4
	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	"Washington"	"53"	"2020 "	"2020"	144	7693612	1.9
